timestamp,user_id,day,quiz_id,image_index,illusion_filename,user_answer,response_time,speed_group,display_time,correct_answer,line_length1,line_length2,actual_difference,arrow_length,angle,arrow_color,is_control,is_correct
2024-11-09 05:21:56,HRB,5,17,30,muller_lyer_day5_illusion45.svg,Same length,1.616,Group 1 - Slow,5.0,Right,190,215,-25,20,36,red,False,False
2024-11-09 05:22:00,HRB,5,17,31,muller_lyer_day5_illusion6.svg,Same length,2.814,Group 1 - Slow,5.0,Same length,200,200,0,20,36,black,False,True
2024-11-09 05:22:02,HRB,5,17,32,muller_lyer_day5_illusion15.svg,Same length,1.678,Group 1 - Slow,5.0,Right,180,215,-35,20,36,black,False,False
2024-11-09 05:22:06,HRB,5,17,33,muller_lyer_day5_illusion11.svg,Left,2.618,Group 1 - Slow,5.0,Same length,190,190,0,20,36,black,False,False
2024-11-09 05:22:13,HRB,5,17,34,muller_lyer_day5_illusion28.svg,Same length,5.411,Group 1 - Slow,5.0,Same length,195,195,0,20,36,red,False,True
2024-11-09 05:22:18,HRB,5,17,35,muller_lyer_day5_illusion30.svg,Left,3.559,Group 1 - Slow,5.0,Same length,200,200,0,20,36,red,False,False
2024-11-09 05:22:21,HRB,5,17,36,muller_lyer_day5_illusion22.svg,Same length,1.829,Group 1 - Slow,5.0,Right,185,210,-25,20,36,black,False,False
2024-11-09 05:22:25,HRB,5,17,37,muller_lyer_day5_illusion47.svg,Left,3.002,Group 1 - Slow,5.0,Left,200,180,20,20,36,red,False,True
2024-11-09 05:22:29,HRB,5,17,38,muller_lyer_day5_illusion12.svg,Same length,3.306,Group 1 - Slow,5.0,Same length,185,185,0,20,36,black,False,True
2024-11-09 05:22:35,HRB,5,17,39,muller_lyer_day5_illusion4.svg,Left,4.713,Group 1 - Slow,5.0,Same length,195,195,0,20,36,black,False,False
2024-11-09 05:22:38,HRB,5,17,40,muller_lyer_day5_illusion24.svg,Same length,1.977,Group 1 - Slow,5.0,Right,195,220,-25,20,36,black,False,False
2024-11-09 05:22:42,HRB,5,17,41,muller_lyer_day5_illusion8.svg,Same length,2.328,Group 1 - Slow,5.0,Same length,195,195,0,20,36,black,False,True
2024-11-09 05:22:46,HRB,5,17,42,muller_lyer_day5_illusion17.svg,Same length,2.44,Group 1 - Slow,5.0,Right,185,220,-35,20,36,black,False,False
2024-11-09 05:22:49,HRB,5,17,43,muller_lyer_day5_illusion33.svg,Same length,1.951,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,True
2024-11-09 05:22:54,HRB,5,17,44,muller_lyer_day5_illusion32.svg,Left,4.294,Group 1 - Slow,5.0,Same length,195,195,0,20,36,red,False,False
2024-11-09 05:22:58,HRB,5,17,45,muller_lyer_day5_illusion43.svg,Same length,2.656,Group 1 - Slow,5.0,Right,180,185,-5,20,36,red,False,False
2024-11-09 05:23:02,HRB,5,17,46,muller_lyer_day5_illusion19.svg,Same length,2.559,Group 1 - Slow,5.0,Right,180,185,-5,20,36,black,False,False
2024-11-09 05:23:08,HRB,5,17,47,muller_lyer_day5_illusion35.svg,Left,4.611,Group 1 - Slow,5.0,Same length,190,190,0,20,36,red,False,False
2024-11-09 19:05:32,HRB,6,20,0,muller_lyer_day6_illusion46.svg,Same length,3.646,Group 1 - Fast,0.5,Left,220,215,5,20,36,red,False,False
2024-11-09 19:05:36,HRB,6,20,1,muller_lyer_day6_illusion34.svg,Same length,2.105,Group 1 - Fast,0.5,Same length,220,220,0,20,36,red,False,True
2024-11-09 19:05:39,HRB,6,20,2,muller_lyer_day6_illusion38.svg,Left,2.341,Group 1 - Fast,0.5,Left,215,200,15,20,36,red,False,True
2024-11-09 19:05:42,HRB,6,20,3,muller_lyer_day6_illusion7.svg,Left,1.893,Group 1 - Fast,0.5,Same length,180,180,0,20,36,black,False,False
2024-11-09 19:05:45,HRB,6,20,4,muller_lyer_day6_illusion24.svg,Left,1.825,Group 1 - Fast,0.5,Left,210,185,25,20,36,black,False,True
2024-11-09 19:05:49,HRB,6,20,5,muller_lyer_day6_illusion40.svg,Left,2.119,Group 1 - Fast,0.5,Left,190,180,10,20,36,red,False,True
2024-11-09 19:05:53,HRB,6,20,6,muller_lyer_day6_illusion30.svg,Left,3.013,Group 1 - Fast,0.5,Same length,190,190,0,20,36,red,False,False
2024-11-09 19:05:57,HRB,6,20,7,muller_lyer_day6_illusion27.svg,Left,2.745,Group 1 - Fast,0.5,Same length,180,180,0,20,36,red,False,False
2024-11-09 19:06:01,HRB,6,20,8,muller_lyer_day6_illusion11.svg,Same length,3.136,Group 1 - Fast,0.5,Same length,180,180,0,20,36,black,False,True
2024-11-09 19:06:04,HRB,6,20,9,muller_lyer_day6_illusion45.svg,Same length,1.72,Group 1 - Fast,0.5,Left,210,205,5,20,36,red,False,False
2024-11-09 19:06:07,HRB,6,20,10,muller_lyer_day6_illusion14.svg,Same length,1.646,Group 1 - Fast,0.5,Left,215,200,15,20,36,black,False,False
2024-11-09 19:06:10,HRB,6,20,11,muller_lyer_day6_illusion1.svg,Same length,1.81,Group 1 - Fast,0.5,Same length,190,190,0,20,36,black,False,True
2024-11-09 19:06:13,HRB,6,20,12,muller_lyer_day6_illusion19.svg,Left,1.94,Group 1 - Fast,0.5,Left,210,180,30,20,36,black,False,True
2024-11-09 19:06:17,HRB,6,20,13,muller_lyer_day6_illusion41.svg,Same length,2.422,Group 1 - Fast,0.5,Right,180,205,-25,20,36,red,False,False
2024-11-09 19:06:20,HRB,6,20,14,muller_lyer_day6_illusion10.svg,Same length,1.673,Group 1 - Fast,0.5,Same length,220,220,0,20,36,black,False,True
2024-11-09 19:06:22,HRB,6,20,15,muller_lyer_day6_illusion5.svg,Same length,1.723,Group 1 - Fast,0.5,Same length,200,200,0,20,36,black,False,True
2024-11-09 19:06:25,HRB,6,20,16,muller_lyer_day6_illusion35.svg,Left,1.818,Group 1 - Fast,0.5,Same length,180,180,0,20,36,red,False,False
2024-11-09 19:06:28,HRB,6,20,17,muller_lyer_day6_illusion47.svg,Same length,1.62,Group 1 - Fast,0.5,Right,180,195,-15,20,36,red,False,False
2024-11-09 19:06:31,HRB,6,20,18,muller_lyer_day6_illusion21.svg,Same length,1.634,Group 1 - Fast,0.5,Left,210,205,5,20,36,black,False,False
2024-11-09 19:06:35,HRB,6,20,19,muller_lyer_day6_illusion37.svg,Left,2.388,Group 1 - Fast,0.5,Right,190,195,-5,20,36,red,False,False
2024-11-09 19:06:38,HRB,6,20,20,muller_lyer_day6_illusion3.svg,Left,1.983,Group 1 - Fast,0.5,Same length,180,180,0,20,36,black,False,False
2024-11-09 19:06:41,HRB,6,20,21,muller_lyer_day6_illusion2.svg,Same length,2.215,Group 1 - Fast,0.5,Same length,180,180,0,20,36,black,False,True
2024-11-09 19:06:45,HRB,6,20,22,muller_lyer_day6_illusion23.svg,Left,2.301,Group 1 - Fast,0.5,Right,180,195,-15,20,36,black,False,False
2024-11-09 19:06:48,HRB,6,20,23,muller_lyer_day6_illusion36.svg,Same length,2.197,Group 1 - Fast,0.5,Same length,220,220,0,20,36,red,False,True
2024-11-09 19:06:51,HRB,6,20,24,muller_lyer_day6_illusion48.svg,Left,1.945,Group 1 - Fast,0.5,Left,210,185,25,20,36,red,False,True
2024-11-09 19:06:56,HRB,6,20,25,muller_lyer_day6_illusion32.svg,Left,3.659,Group 1 - Fast,0.5,Same length,180,180,0,20,36,red,False,False
2024-11-09 19:06:59,HRB,6,20,26,muller_lyer_day6_illusion9.svg,Same length,1.938,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,True
2024-11-09 19:07:02,HRB,6,20,27,muller_lyer_day6_illusion12.svg,Same length,1.885,Group 1 - Fast,0.5,Same length,220,220,0,20,36,black,False,True
2024-11-09 19:07:06,HRB,6,20,28,muller_lyer_day6_illusion42.svg,Left,2.047,Group 1 - Fast,0.5,Left,215,180,35,20,36,red,False,True
2024-11-09 19:07:09,HRB,6,20,29,muller_lyer_day6_illusion29.svg,Same length,1.998,Group 1 - Fast,0.5,Same length,200,200,0,20,36,red,False,True
2024-11-09 19:07:12,HRB,6,20,30,muller_lyer_day6_illusion39.svg,Right,2.267,Group 1 - Fast,0.5,Right,205,220,-15,20,36,red,False,True
2024-11-09 19:07:16,HRB,6,20,31,muller_lyer_day6_illusion44.svg,Right,2.66,Group 1 - Fast,0.5,Right,195,220,-25,20,36,red,False,True
2024-11-09 19:07:19,HRB,6,20,32,muller_lyer_day6_illusion28.svg,Left,1.861,Group 1 - Fast,0.5,Same length,190,190,0,20,36,red,False,False
2024-11-09 19:07:22,HRB,6,20,33,muller_lyer_day6_illusion31.svg,Left,1.768,Group 1 - Fast,0.5,Same length,180,180,0,20,36,red,False,False
2024-11-09 19:07:25,HRB,6,20,34,muller_lyer_day6_illusion43.svg,Left,1.717,Group 1 - Fast,0.5,Left,210,180,30,20,36,red,False,True
2024-11-09 19:07:28,HRB,6,20,35,muller_lyer_day6_illusion18.svg,Left,1.937,Group 1 - Fast,0.5,Left,215,180,35,20,36,black,False,True
2024-11-09 19:07:31,HRB,6,20,36,muller_lyer_day6_illusion25.svg,Same length,2.009,Group 1 - Fast,0.5,Same length,190,190,0,20,36,red,False,True
2024-11-09 19:07:34,HRB,6,20,37,muller_lyer_day6_illusion13.svg,Same length,1.924,Group 1 - Fast,0.5,Right,190,195,-5,20,36,black,False,False
2024-11-09 19:07:38,HRB,6,20,38,muller_lyer_day6_illusion20.svg,Same length,2.023,Group 1 - Fast,0.5,Right,195,220,-25,20,36,black,False,False
2024-11-09 19:07:41,HRB,6,20,39,muller_lyer_day6_illusion8.svg,Left,1.986,Group 1 - Fast,0.5,Same length,180,180,0,20,36,black,False,False
2024-11-09 19:07:46,HRB,6,20,40,muller_lyer_day6_illusion22.svg,Left,3.665,Group 1 - Fast,0.5,Left,220,215,5,20,36,black,False,True
2024-11-09 19:07:50,HRB,6,20,41,muller_lyer_day6_illusion16.svg,Same length,2.951,Group 1 - Fast,0.5,Left,190,180,10,20,36,black,False,False
2024-11-09 19:07:53,HRB,6,20,42,muller_lyer_day6_illusion17.svg,Same length,1.861,Group 1 - Fast,0.5,Right,180,205,-25,20,36,black,False,False
2024-11-09 19:07:56,HRB,6,20,43,muller_lyer_day6_illusion26.svg,Same length,1.982,Group 1 - Fast,0.5,Same length,180,180,0,20,36,red,False,True
2024-11-09 19:07:59,HRB,6,20,44,muller_lyer_day6_illusion6.svg,Same length,1.861,Group 1 - Fast,0.5,Same length,190,190,0,20,36,black,False,True
2024-11-09 19:08:02,HRB,6,20,45,muller_lyer_day6_illusion4.svg,Same length,2.114,Group 1 - Fast,0.5,Same length,190,190,0,20,36,black,False,True
2024-11-09 19:08:05,HRB,6,20,46,muller_lyer_day6_illusion33.svg,Same length,1.827,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,True
2024-11-09 19:08:09,HRB,6,20,47,muller_lyer_day6_illusion15.svg,Right,2.539,Group 1 - Fast,0.5,Right,205,220,-15,20,36,black,False,True
2024-11-09 19:08:30,HRB,6,21,0,muller_lyer_day6_illusion11.svg,Left,3.064,Group 1 - Slow,5.0,Same length,180,180,0,20,36,black,False,False
2024-11-09 19:08:34,HRB,6,21,1,muller_lyer_day6_illusion2.svg,Same length,2.46,Group 1 - Slow,5.0,Same length,180,180,0,20,36,black,False,True
2024-11-09 19:08:37,HRB,6,21,2,muller_lyer_day6_illusion27.svg,Same length,2.098,Group 1 - Slow,5.0,Same length,180,180,0,20,36,red,False,True
2024-11-09 19:08:40,HRB,6,21,3,muller_lyer_day6_illusion45.svg,Same length,2.104,Group 1 - Slow,5.0,Left,210,205,5,20,36,red,False,False
2024-11-09 19:08:46,HRB,6,21,4,muller_lyer_day6_illusion28.svg,Same length,4.283,Group 1 - Slow,5.0,Same length,190,190,0,20,36,red,False,True
2024-11-09 19:08:49,HRB,6,21,5,muller_lyer_day6_illusion43.svg,Left,2.174,Group 1 - Slow,5.0,Left,210,180,30,20,36,red,False,True
2024-11-09 19:08:53,HRB,6,21,6,muller_lyer_day6_illusion15.svg,Same length,2.96,Group 1 - Slow,5.0,Right,205,220,-15,20,36,black,False,False
2024-11-09 19:08:57,HRB,6,21,7,muller_lyer_day6_illusion36.svg,Same length,2.144,Group 1 - Slow,5.0,Same length,220,220,0,20,36,red,False,True
2024-11-09 19:09:01,HRB,6,21,8,muller_lyer_day6_illusion30.svg,Same length,2.841,Group 1 - Slow,5.0,Same length,190,190,0,20,36,red,False,True
2024-11-09 19:09:07,HRB,6,21,9,muller_lyer_day6_illusion26.svg,Same length,5.659,Group 1 - Slow,5.0,Same length,180,180,0,20,36,red,False,True
2024-11-09 19:09:11,HRB,6,21,10,muller_lyer_day6_illusion48.svg,Left,1.898,Group 1 - Slow,5.0,Left,210,185,25,20,36,red,False,True
2024-11-09 19:09:14,HRB,6,21,11,muller_lyer_day6_illusion19.svg,Left,2.247,Group 1 - Slow,5.0,Left,210,180,30,20,36,black,False,True
2024-11-09 19:09:18,HRB,6,21,12,muller_lyer_day6_illusion22.svg,Same length,2.598,Group 1 - Slow,5.0,Left,220,215,5,20,36,black,False,False
2024-11-09 19:09:21,HRB,6,21,13,muller_lyer_day6_illusion7.svg,Same length,2.438,Group 1 - Slow,5.0,Same length,180,180,0,20,36,black,False,True
2024-11-09 19:09:25,HRB,6,21,14,muller_lyer_day6_illusion41.svg,Same length,2.814,Group 1 - Slow,5.0,Right,180,205,-25,20,36,red,False,False
2024-11-09 19:09:30,HRB,6,21,15,muller_lyer_day6_illusion29.svg,Same length,3.282,Group 1 - Slow,5.0,Same length,200,200,0,20,36,red,False,True
2024-11-09 19:09:33,HRB,6,21,16,muller_lyer_day6_illusion32.svg,Left,2.087,Group 1 - Slow,5.0,Same length,180,180,0,20,36,red,False,False
2024-11-09 19:09:38,HRB,6,21,17,muller_lyer_day6_illusion34.svg,Same length,4.094,Group 1 - Slow,5.0,Same length,220,220,0,20,36,red,False,True
2024-11-09 19:09:42,HRB,6,21,18,muller_lyer_day6_illusion47.svg,Same length,2.137,Group 1 - Slow,5.0,Right,180,195,-15,20,36,red,False,False
2024-11-09 19:09:46,HRB,6,21,19,muller_lyer_day6_illusion21.svg,Left,3.337,Group 1 - Slow,5.0,Left,210,205,5,20,36,black,False,True
2024-11-09 19:09:54,HRB,6,21,20,muller_lyer_day6_illusion20.svg,Right,6.421,Group 1 - Slow,5.0,Right,195,220,-25,20,36,black,False,True
2024-11-09 19:09:58,HRB,6,21,21,muller_lyer_day6_illusion6.svg,Same length,2.757,Group 1 - Slow,5.0,Same length,190,190,0,20,36,black,False,True
2024-11-09 19:10:01,HRB,6,21,22,muller_lyer_day6_illusion37.svg,Same length,2.271,Group 1 - Slow,5.0,Right,190,195,-5,20,36,red,False,False
2024-11-09 19:10:05,HRB,6,21,23,muller_lyer_day6_illusion8.svg,Same length,2.362,Group 1 - Slow,5.0,Same length,180,180,0,20,36,black,False,True
2024-11-09 19:10:08,HRB,6,21,24,muller_lyer_day6_illusion25.svg,Same length,2.156,Group 1 - Slow,5.0,Same length,190,190,0,20,36,red,False,True
2024-11-09 19:10:11,HRB,6,21,25,muller_lyer_day6_illusion16.svg,Left,2.214,Group 1 - Slow,5.0,Left,190,180,10,20,36,black,False,True
2024-11-09 19:10:15,HRB,6,21,26,muller_lyer_day6_illusion39.svg,Same length,2.004,Group 1 - Slow,5.0,Right,205,220,-15,20,36,red,False,False
2024-11-09 19:10:18,HRB,6,21,27,muller_lyer_day6_illusion13.svg,Same length,2.058,Group 1 - Slow,5.0,Right,190,195,-5,20,36,black,False,False
2024-11-09 19:10:21,HRB,6,21,28,muller_lyer_day6_illusion42.svg,Left,1.624,Group 1 - Slow,5.0,Left,215,180,35,20,36,red,False,True
2024-11-09 19:10:24,HRB,6,21,29,muller_lyer_day6_illusion10.svg,Same length,1.774,Group 1 - Slow,5.0,Same length,220,220,0,20,36,black,False,True
2024-11-09 19:10:28,HRB,6,21,30,muller_lyer_day6_illusion38.svg,Same length,2.915,Group 1 - Slow,5.0,Left,215,200,15,20,36,red,False,False
2024-11-09 19:10:32,HRB,6,21,31,muller_lyer_day6_illusion44.svg,Same length,2.853,Group 1 - Slow,5.0,Right,195,220,-25,20,36,red,False,False
2024-11-09 19:10:36,HRB,6,21,32,muller_lyer_day6_illusion1.svg,Same length,2.966,Group 1 - Slow,5.0,Same length,190,190,0,20,36,black,False,True
2024-11-09 19:10:41,HRB,6,21,33,muller_lyer_day6_illusion46.svg,Left,3.602,Group 1 - Slow,5.0,Left,220,215,5,20,36,red,False,True
2024-11-09 19:10:44,HRB,6,21,34,muller_lyer_day6_illusion9.svg,Same length,1.984,Group 1 - Slow,5.0,Same length,205,205,0,20,36,black,False,True
2024-11-09 19:10:47,HRB,6,21,35,muller_lyer_day6_illusion3.svg,Same length,1.936,Group 1 - Slow,5.0,Same length,180,180,0,20,36,black,False,True
2024-11-09 19:10:50,HRB,6,21,36,muller_lyer_day6_illusion31.svg,Left,2.11,Group 1 - Slow,5.0,Same length,180,180,0,20,36,red,False,False
2024-11-09 19:10:54,HRB,6,21,37,muller_lyer_day6_illusion33.svg,Same length,2.138,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,True
2024-11-09 19:11:00,HRB,6,21,38,muller_lyer_day6_illusion17.svg,Same length,5.325,Group 1 - Slow,5.0,Right,180,205,-25,20,36,black,False,False
2024-11-09 19:11:04,HRB,6,21,39,muller_lyer_day6_illusion4.svg,Left,3.163,Group 1 - Slow,5.0,Same length,190,190,0,20,36,black,False,False
2024-11-09 19:11:08,HRB,6,21,40,muller_lyer_day6_illusion14.svg,Left,2.205,Group 1 - Slow,5.0,Left,215,200,15,20,36,black,False,True
2024-11-09 19:11:12,HRB,6,21,41,muller_lyer_day6_illusion40.svg,Same length,3.337,Group 1 - Slow,5.0,Left,190,180,10,20,36,red,False,False
2024-11-09 19:11:16,HRB,6,21,42,muller_lyer_day6_illusion35.svg,Same length,2.138,Group 1 - Slow,5.0,Same length,180,180,0,20,36,red,False,True
2024-11-09 19:11:20,HRB,6,21,43,muller_lyer_day6_illusion5.svg,Same length,2.961,Group 1 - Slow,5.0,Same length,200,200,0,20,36,black,False,True
2024-11-09 19:11:23,HRB,6,21,44,muller_lyer_day6_illusion18.svg,Left,1.762,Group 1 - Slow,5.0,Left,215,180,35,20,36,black,False,True
2024-11-09 19:11:27,HRB,6,21,45,muller_lyer_day6_illusion24.svg,Left,2.762,Group 1 - Slow,5.0,Left,210,185,25,20,36,black,False,True
2024-11-09 19:11:32,HRB,6,21,46,muller_lyer_day6_illusion12.svg,Same length,4.182,Group 1 - Slow,5.0,Same length,220,220,0,20,36,black,False,True
2024-11-09 19:11:35,HRB,6,21,47,muller_lyer_day6_illusion23.svg,Same length,1.775,Group 1 - Slow,5.0,Right,180,195,-15,20,36,black,False,False
2024-11-10 03:38:12,Klow1964,5,18,0,muller_lyer_day5_illusion62.svg,Left,4.082,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:38:15,Klow1964,5,18,1,muller_lyer_day5_illusion92.svg,Same length,1.652,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:38:18,Klow1964,5,18,2,muller_lyer_day5_illusion81.svg,Same length,1.666,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:38:21,Klow1964,5,18,3,muller_lyer_day5_illusion98.svg,Same length,1.941,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:38:24,Klow1964,5,18,4,muller_lyer_day5_illusion97.svg,Same length,1.794,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:38:28,Klow1964,5,18,5,muller_lyer_day5_illusion58.svg,Left,1.948,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:38:31,Klow1964,5,18,6,muller_lyer_day5_illusion57.svg,Same length,2.004,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-10 03:38:34,Klow1964,5,18,7,muller_lyer_day5_illusion67.svg,Left,1.89,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:38:37,Klow1964,5,18,8,muller_lyer_day5_illusion75.svg,Left,1.807,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-10 03:38:40,Klow1964,5,18,9,muller_lyer_day5_illusion69.svg,Left,1.831,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:38:43,Klow1964,5,18,10,muller_lyer_day5_illusion83.svg,Same length,1.41,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:38:45,Klow1964,5,18,11,muller_lyer_day5_illusion96.svg,Same length,1.437,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:38:48,Klow1964,5,18,12,muller_lyer_day5_illusion82.svg,Left,1.612,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-10 03:38:51,Klow1964,5,18,13,muller_lyer_day5_illusion55.svg,Same length,1.525,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-10 03:38:54,Klow1964,5,18,14,muller_lyer_day5_illusion53.svg,Left,2.023,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:38:57,Klow1964,5,18,15,muller_lyer_day5_illusion63.svg,Same length,1.477,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-10 03:39:00,Klow1964,5,18,16,muller_lyer_day5_illusion78.svg,Left,1.973,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-10 03:39:03,Klow1964,5,18,17,muller_lyer_day5_illusion68.svg,Left,1.62,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:39:06,Klow1964,5,18,18,muller_lyer_day5_illusion89.svg,Same length,1.586,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:39:09,Klow1964,5,18,19,muller_lyer_day5_illusion52.svg,Left,1.82,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:39:13,Klow1964,5,18,20,muller_lyer_day5_illusion64.svg,Left,2.602,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:39:17,Klow1964,5,18,21,muller_lyer_day5_illusion70.svg,Left,2.213,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:39:20,Klow1964,5,18,22,muller_lyer_day5_illusion77.svg,Same length,1.88,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:39:23,Klow1964,5,18,23,muller_lyer_day5_illusion54.svg,Left,1.907,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:39:26,Klow1964,5,18,24,muller_lyer_day5_illusion66.svg,Left,1.96,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:39:29,Klow1964,5,18,25,muller_lyer_day5_illusion71.svg,Same length,1.591,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-10 03:39:32,Klow1964,5,18,26,muller_lyer_day5_illusion59.svg,Left,1.955,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:39:35,Klow1964,5,18,27,muller_lyer_day5_illusion88.svg,Same length,2.041,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:39:38,Klow1964,5,18,28,muller_lyer_day5_illusion95.svg,Same length,1.525,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:39:41,Klow1964,5,18,29,muller_lyer_day5_illusion94.svg,Same length,1.534,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:39:45,Klow1964,5,18,30,muller_lyer_day5_illusion56.svg,Left,2.427,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:39:47,Klow1964,5,18,31,muller_lyer_day5_illusion85.svg,Same length,1.505,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:39:50,Klow1964,5,18,32,muller_lyer_day5_illusion84.svg,Same length,1.501,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:39:54,Klow1964,5,18,33,muller_lyer_day5_illusion49.svg,Left,2.159,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:39:57,Klow1964,5,18,34,muller_lyer_day5_illusion86.svg,Same length,1.558,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:40:00,Klow1964,5,18,35,muller_lyer_day5_illusion79.svg,Same length,2.128,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:40:03,Klow1964,5,18,36,muller_lyer_day5_illusion91.svg,Same length,1.599,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:40:05,Klow1964,5,18,37,muller_lyer_day5_illusion87.svg,Same length,1.501,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:40:08,Klow1964,5,18,38,muller_lyer_day5_illusion76.svg,Same length,1.339,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:40:11,Klow1964,5,18,39,muller_lyer_day5_illusion93.svg,Same length,1.548,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:40:14,Klow1964,5,18,40,muller_lyer_day5_illusion90.svg,Left,2.057,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,False
2024-11-10 03:40:18,Klow1964,5,18,41,muller_lyer_day5_illusion65.svg,Left,2.325,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:40:20,Klow1964,5,18,42,muller_lyer_day5_illusion50.svg,Left,1.501,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:40:23,Klow1964,5,18,43,muller_lyer_day5_illusion80.svg,Same length,1.445,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:40:26,Klow1964,5,18,44,muller_lyer_day5_illusion72.svg,Same length,1.646,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-10 03:40:29,Klow1964,5,18,45,muller_lyer_day5_illusion73.svg,Same length,2.403,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-10 03:40:33,Klow1964,5,18,46,muller_lyer_day5_illusion60.svg,Left,2.085,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,False
2024-11-10 03:40:36,Klow1964,5,18,47,muller_lyer_day5_illusion51.svg,Same length,1.562,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-10 03:40:39,Klow1964,5,18,48,muller_lyer_day5_illusion61.svg,Same length,1.982,Group 2 - Fast,0.5,Same length,200,200,0,20,36,black,True,True
2024-11-10 03:40:42,Klow1964,5,18,49,muller_lyer_day5_illusion74.svg,Same length,1.697,Group 2 - Fast,0.5,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:41:22,Klow1964,5,19,0,muller_lyer_day5_illusion82.svg,Same length,4.153,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:41:25,Klow1964,5,19,1,muller_lyer_day5_illusion77.svg,Same length,1.845,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-10 03:41:28,Klow1964,5,19,2,muller_lyer_day5_illusion71.svg,Same length,1.664,Group 2 - Slow,5.0,Same length,200,200,0,20,36,black,True,True
